,TransactionCount,Recency,AverageAmount,Age,TotalAmount,Cluster
33579,1,359,160.0,28,160.0,2
33580,1,177,155.5,38,155.5,0
33581,1,358,96.0,29,96.0,2
33582,1,299,122.0,23,122.0,2
33583,1,115,300.0,28,300.0,2
33584,1,131,530.0,37,530.0,0
33585,1,124,30.0,26,30.0,2
33586,1,123,30.0,25,30.0,2
33587,1,298,100.0,29,100.0,2
33588,1,98,250.0,24,250.0,2
33589,1,84,100.0,26,100.0,2
33590,1,359,200.0,33,200.0,0
33591,1,177,960.92,29,960.92,1
33592,1,328,35.0,28,35.0,2
33593,1,97,380.0,31,380.0,0
33594,1,177,99.0,22,99.0,2
33595,1,110,400.0,35,400.0,0
33596,1,139,11.14,29,11.14,2
33597,1,84,42.0,25,42.0,2
33598,1,206,296.0,28,296.0,2
33599,1,206,2.01,37,2.01,0
33600,1,267,975.0,32,975.0,1
33601,1,237,858.0,29,858.0,1
33602,1,129,30.0,25,30.0,2
33603,1,177,353.0,25,353.0,2
33604,1,115,207.0,27,207.0,2
33605,1,109,159.0,24,159.0,2
33606,1,84,23.0,21,23.0,2
33607,1,137,999.0,35,999.0,1
33608,1,108,100.0,39,100.0,0
33609,1,54,89.0,27,89.0,2
33610,1,133,280.0,34,280.0,0
33611,1,139,300.0,30,300.0,0
33612,1,129,50.0,31,50.0,2
33613,1,267,384.0,36,384.0,0
33614,1,98,50.0,19,50.0,2
33615,1,268,500.0,33,500.0,1
33616,1,85,535.46,27,535.46,1
33617,1,115,279.0,38,279.0,0
33618,1,145,45.0,31,45.0,2
33619,1,114,225.0,28,225.0,2
33620,1,327,288.0,26,288.0,2
33621,1,131,271.0,36,271.0,0
33622,1,299,60.0,23,60.0,2
33623,1,123,50.0,23,50.0,2
33624,1,23,600.0,30,600.0,1
33625,2,54,245.0,28,490.0,1
33626,1,127,10.0,29,10.0,2
33627,1,145,170.0,19,170.0,2
33628,1,131,15.0,30,15.0,2
33629,1,130,588.0,27,588.0,1
33630,1,238,362.0,25,362.0,2
33631,1,177,99.0,25,99.0,2
33632,1,176,265.0,38,265.0,0
33633,1,97,112.0,35,112.0,0
33634,1,54,299.0,32,299.0,0
33635,1,135,1.0,29,1.0,2
33636,1,298,500.0,24,500.0,1
33637,1,123,686.0,23,686.0,1
33638,1,23,30.0,23,30.0,2
33639,1,137,96.0,26,96.0,2
33640,1,177,101.0,31,101.0,0
33641,1,206,299.0,34,299.0,0
33642,1,207,300.0,34,300.0,0
33643,1,327,60.0,26,60.0,2
33644,1,146,9.0,26,9.0,2
33645,1,115,329.0,26,329.0,2
33646,1,108,41.0,28,41.0,2
33647,1,110,10.0,29,10.0,2
33648,1,298,281.0,31,281.0,0
33649,1,268,210.0,31,210.0,0
33650,1,177,10.0,25,10.0,2
33651,1,138,175.0,32,175.0,0
33652,1,177,413.0,33,413.0,0
33653,1,145,90.0,31,90.0,0
33654,1,359,20.0,25,20.0,2
33655,1,129,50.0,22,50.0,2
33656,1,24,227.0,23,227.0,2
33657,1,176,189.0,28,189.0,2
33658,1,134,400.0,23,400.0,2
33659,1,54,95.0,25,95.0,2
33660,1,109,50.0,40,50.0,0
33661,1,238,720.09,22,720.09,1
33662,1,84,100.0,23,100.0,2
33663,1,114,500.0,23,500.0,1
33664,1,299,900.0,29,900.0,1
33665,1,298,30.0,24,30.0,2
33666,1,124,82.0,31,82.0,2
33667,1,206,278.0,31,278.0,0
33668,1,139,554.01,28,554.01,1
33669,1,327,209.0,28,209.0,2
33670,1,126,156.69,31,156.69,0
33671,1,125,200.0,28,200.0,2
33672,1,237,388.0,23,388.0,2
33673,1,146,200.0,27,200.0,2
33674,1,206,17.85,27,17.85,2
33675,1,132,31.0,26,31.0,2
33676,1,145,120.0,24,120.0,2
33677,1,23,761.0,26,761.0,1
33678,1,327,822.0,29,822.0,1
33679,1,206,100.0,36,100.0,0
33680,1,141,304.1,22,304.1,2
33681,1,134,309.0,27,309.0,2
33682,1,207,775.0,24,775.0,1
33683,1,54,120.0,23,120.0,2
33684,1,298,200.0,34,200.0,0
33685,1,206,696.0,30,696.0,1
33686,1,145,1000.0,23,1000.0,1
33687,1,123,100.0,24,100.0,2
33688,1,136,50.0,24,50.0,2
33689,1,267,105.0,26,105.0,2
33690,1,141,200.0,32,200.0,0
33691,1,140,350.0,24,350.0,2
33692,1,328,996.0,30,996.0,1
33693,1,298,30.0,29,30.0,2
33694,1,85,255.0,27,255.0,2
33695,1,54,553.0,37,553.0,0
33696,2,54,160.0,29,320.0,2
33697,1,139,10.0,23,10.0,2
33698,1,268,50.0,34,50.0,0
33699,1,137,17.0,36,17.0,0
33700,1,138,141.39,21,141.39,2
33701,1,126,247.0,42,247.0,0
33702,1,84,115.0,35,115.0,0
33703,1,328,155.0,23,155.0,2
33704,1,96,600.0,33,600.0,1
33705,1,146,296.0,30,296.0,0
33706,1,132,500.0,30,500.0,1
33707,1,110,200.0,33,200.0,0
33708,1,135,84.6,25,84.6,2
33709,1,206,56.0,29,56.0,2
33710,1,135,200.0,36,200.0,0
33711,1,176,221.0,22,221.0,2
33712,1,327,1000.0,22,1000.0,1
33713,1,328,181.42,27,181.42,2
33714,1,134,91.59,33,91.59,0
33715,1,114,100.0,33,100.0,0
33716,1,145,88.0,29,88.0,2
33717,1,358,396.0,37,396.0,0
33718,1,267,200.0,29,200.0,2
33719,1,328,192.0,24,192.0,2
33720,1,268,250.0,32,250.0,0
33721,1,327,998.0,30,998.0,1
33722,1,139,50.0,23,50.0,2
33723,1,54,852.81,32,852.81,1
33724,1,105,249.0,28,249.0,2
33725,1,124,140.0,30,140.0,2
33726,1,24,359.0,28,359.0,2
33727,1,84,240.0,26,240.0,2
33728,1,176,500.0,28,500.0,1
33729,1,131,39.0,23,39.0,2
33730,1,129,34.0,27,34.0,2
33731,1,54,280.0,27,280.0,2
33732,1,137,78.0,25,78.0,2
33733,1,146,200.0,36,200.0,0
33734,1,127,725.0,26,725.0,1
33735,1,328,150.0,37,150.0,0
33736,1,105,30.0,36,30.0,0
33737,1,109,30.0,26,30.0,2
33738,1,24,100.0,23,100.0,2
33739,1,138,55.0,25,55.0,2
33740,1,359,400.0,29,400.0,0
33741,1,358,251.0,25,251.0,2
33742,1,133,770.25,26,770.25,1
33743,1,176,100.0,31,100.0,0
33744,1,123,50.0,24,50.0,2
33745,1,109,90.0,23,90.0,2
33746,1,268,1000.0,26,1000.0,1
33747,1,130,540.0,27,540.0,1
33748,1,206,50.0,26,50.0,2
33749,1,298,140.0,32,140.0,0
33750,1,54,50.0,34,50.0,0
33751,1,207,264.0,27,264.0,2
33752,1,141,197.0,38,197.0,0
33753,1,137,200.0,25,200.0,2
33754,1,127,227.0,28,227.0,2
33755,1,124,614.2,27,614.2,1
33756,1,115,431.0,26,431.0,2
33757,1,238,143.83,34,143.83,0
33758,1,127,450.0,34,450.0,0
33759,1,97,50.0,30,50.0,2
33760,1,130,70.0,25,70.0,2
33761,1,237,300.0,26,300.0,2
33762,1,238,200.0,29,200.0,2
33763,1,125,25.0,24,25.0,2
33764,1,206,42.0,33,42.0,0
33765,1,267,80.0,31,80.0,0
33766,1,54,400.0,29,400.0,0
33767,1,268,81.0,23,81.0,2
33768,1,327,190.0,24,190.0,2
33769,1,97,130.0,30,130.0,2
33770,1,268,200.0,24,200.0,2
33771,1,141,558.0,23,558.0,1
33772,1,137,118.0,19,118.0,2
33773,1,115,700.0,28,700.0,1
33774,1,133,80.0,30,80.0,2
33775,1,126,261.0,25,261.0,2
33776,1,115,899.0,24,899.0,1
33777,1,141,404.0,28,404.0,2
33778,1,105,20.0,35,20.0,0
33779,1,141,56.0,21,56.0,2
33780,1,176,30.0,23,30.0,2
33781,1,125,100.0,27,100.0,2
33782,1,358,150.0,30,150.0,2
33783,1,176,45.0,27,45.0,2
33784,1,123,355.0,24,355.0,2
33785,1,139,809.52,34,809.52,1
33786,1,84,400.0,28,400.0,2
33787,1,268,200.0,26,200.0,2
33788,1,268,750.27,29,750.27,1
33789,1,140,1000.0,25,1000.0,1
33790,1,125,257.0,32,257.0,0
33791,2,298,687.54,36,1375.08,1
33792,1,133,593.0,32,593.0,1
33793,1,298,1000.0,32,1000.0,1
33794,1,108,910.0,26,910.0,1
33795,1,177,306.0,31,306.0,0
33796,1,85,204.0,26,204.0,2
33797,1,84,606.66,38,606.66,1
33798,1,146,500.0,27,500.0,1
33799,1,299,100.0,24,100.0,2
33800,1,109,544.0,27,544.0,1
33801,2,237,76.0,28,152.0,2
33802,1,136,320.0,28,320.0,2
33803,1,85,850.0,42,850.0,1
33804,1,97,30.0,27,30.0,2
33805,1,126,367.0,31,367.0,0
33806,1,105,200.0,24,200.0,2
33807,1,23,195.0,26,195.0,2
33808,1,54,38.0,32,38.0,0
33809,1,84,311.0,34,311.0,0
33810,1,177,19.0,29,19.0,2
33811,1,128,179.0,26,179.0,2
33812,1,128,30.0,24,30.0,2
33813,1,129,31.0,28,31.0,2
33814,1,207,270.0,31,270.0,0
33815,1,133,560.5,36,560.5,1
33816,1,110,300.0,37,300.0,0
33817,1,358,30.0,31,30.0,2
33818,1,132,237.0,37,237.0,0
33819,1,146,200.0,31,200.0,0
33820,1,85,1.0,25,1.0,2
33821,1,206,109.5,25,109.5,2
33822,1,132,153.0,28,153.0,2
33823,1,328,621.0,37,621.0,1
33824,1,53,502.0,27,502.0,1
33825,1,126,37.0,26,37.0,2
33826,1,110,275.0,32,275.0,0
33827,1,298,600.0,25,600.0,1
33828,1,128,120.0,32,120.0,0
33829,1,139,190.0,26,190.0,2
33830,1,206,168.0,24,168.0,2
33831,2,105,254.0,28,508.0,1
33832,1,108,401.37,30,401.37,0
33833,1,238,100.0,25,100.0,2
33834,1,84,28.0,24,28.0,2
33835,1,24,50.0,27,50.0,2
33836,1,109,1.0,19,1.0,2
33837,1,23,50.0,28,50.0,2
33838,1,108,298.0,35,298.0,0
33839,1,133,345.0,29,345.0,2
33840,1,138,200.0,26,200.0,2
33841,1,177,562.0,24,562.0,1
33842,1,145,235.0,36,235.0,0
33843,1,138,199.0,28,199.0,2
33844,1,140,655.0,42,655.0,1
33845,1,238,48.0,35,48.0,0
33846,1,110,306.07,33,306.07,0
33847,1,141,65.0,27,65.0,2
33848,1,177,200.0,24,200.0,2
33849,1,128,500.0,29,500.0,1
33850,1,140,385.0,42,385.0,0
33851,1,299,100.0,24,100.0,2
33852,1,268,250.0,26,250.0,2
33853,1,358,1000.0,38,1000.0,1
33854,1,133,450.46,26,450.46,1
33855,1,133,777.0,28,777.0,1
33856,1,238,100.0,42,100.0,0
33857,1,141,190.0,30,190.0,2
33858,1,136,100.0,30,100.0,2
33859,1,109,50.0,31,50.0,2
33860,1,267,275.0,30,275.0,0
33861,1,134,150.0,35,150.0,0
33862,1,24,45.0,24,45.0,2
33863,1,129,20.0,33,20.0,0
33864,1,267,787.0,37,787.0,1
33865,1,115,350.0,25,350.0,2
33866,1,127,645.96,27,645.96,1
33867,1,108,115.0,24,115.0,2
33868,1,97,330.0,35,330.0,0
33869,1,54,50.0,26,50.0,2
33870,1,139,120.0,29,120.0,2
33871,1,140,800.0,31,800.0,1
33872,1,53,1000.0,38,1000.0,1
33873,1,24,20.0,28,20.0,2
33874,1,298,499.0,24,499.0,1
33875,1,268,222.0,31,222.0,0
33876,1,136,550.0,30,550.0,1
33877,1,84,200.0,28,200.0,2
33878,1,207,50.0,33,50.0,0
33879,1,114,100.0,24,100.0,2
33880,1,298,122.0,26,122.0,2
33881,1,115,42.0,34,42.0,0
33882,1,238,54.0,31,54.0,2
33883,1,238,47.0,25,47.0,2
33884,1,98,50.0,28,50.0,2
33885,1,136,60.0,27,60.0,2
33886,1,140,30.0,26,30.0,2
33887,1,134,8.0,26,8.0,2
33888,1,328,428.0,33,428.0,0
33889,1,146,109.0,28,109.0,2
33890,1,132,200.0,41,200.0,0
33891,1,176,200.0,28,200.0,2
33892,1,267,225.0,28,225.0,2
33893,1,146,271.35,32,271.35,0
33894,1,97,332.0,29,332.0,2
33895,1,238,405.0,27,405.0,2
33896,1,128,100.0,23,100.0,2
33897,1,109,409.95,32,409.95,0
33898,1,359,147.0,30,147.0,2
33899,1,176,500.0,22,500.0,1
33900,1,24,175.0,25,175.0,2
33901,1,84,180.0,27,180.0,2
33902,1,84,554.0,25,554.0,1
33903,1,359,101.0,26,101.0,2
33904,1,24,120.0,32,120.0,0
33905,2,97,601.0,26,1202.0,1
33906,1,139,309.76,24,309.76,2
33907,1,207,100.0,29,100.0,2
33908,1,109,100.0,34,100.0,0
33909,1,24,446.0,29,446.0,1
33910,1,135,100.0,36,100.0,0
33911,1,126,200.0,34,200.0,0
33912,1,298,111.28,33,111.28,0
33913,1,129,100.0,34,100.0,0
33914,1,327,50.0,26,50.0,2
33915,1,141,380.0,38,380.0,0
33916,1,207,500.0,40,500.0,0
33917,1,133,70.0,35,70.0,0
33918,1,146,35.0,30,35.0,2
33919,1,327,200.0,28,200.0,2
33920,1,23,98.0,27,98.0,2
33921,1,23,20.0,27,20.0,2
33922,1,134,500.0,34,500.0,0
33923,1,135,44.0,34,44.0,0
33924,1,237,199.0,25,199.0,2
33925,1,23,248.0,25,248.0,2
33926,1,141,34.0,23,34.0,2
33927,1,108,499.0,31,499.0,1
33928,1,359,100.0,26,100.0,2
33929,1,128,159.06,28,159.06,2
33930,1,126,100.0,28,100.0,2
33931,1,132,470.0,33,470.0,0
33932,1,84,200.0,30,200.0,2
33933,1,105,170.0,38,170.0,0
33934,1,358,856.0,21,856.0,1
33935,1,124,30.0,24,30.0,2
33936,1,267,200.0,31,200.0,0
33937,1,135,30.0,32,30.0,0
33938,1,53,340.0,42,340.0,0
33939,1,177,500.0,30,500.0,1
33940,1,137,289.0,30,289.0,0
33941,1,267,50.0,27,50.0,2
33942,1,23,300.0,29,300.0,2
33943,1,109,60.0,27,60.0,2
33944,1,126,140.0,32,140.0,0
33945,1,136,580.75,41,580.75,0
33946,1,136,1000.0,24,1000.0,1
33947,1,206,116.0,25,116.0,2
33948,1,123,300.0,33,300.0,0
33949,1,206,300.0,35,300.0,0
33950,1,85,106.5,23,106.5,2
33951,1,328,90.0,25,90.0,2
33952,1,132,249.0,31,249.0,0
33953,1,135,20.0,28,20.0,2
33954,1,298,332.0,30,332.0,0
33955,1,145,500.0,28,500.0,1
33956,1,238,74.0,25,74.0,2
33957,1,135,141.0,36,141.0,0
33958,1,238,100.0,29,100.0,2
33959,1,132,180.0,29,180.0,2
33960,1,140,300.0,38,300.0,0
33961,1,145,500.0,23,500.0,1
33962,1,115,1.0,27,1.0,2
33963,1,24,410.0,27,410.0,2
33964,1,140,436.0,21,436.0,2
33965,1,299,20.0,24,20.0,2
33966,1,207,17.0,24,17.0,2
33967,1,141,700.0,32,700.0,1
33968,1,146,300.0,26,300.0,2
33969,1,109,456.4,28,456.4,1
33970,1,135,220.0,28,220.0,2
33971,1,237,10.0,31,10.0,2
33972,1,130,419.0,22,419.0,2
33973,1,23,252.0,32,252.0,0
33974,1,105,337.0,39,337.0,0
33975,1,128,16.0,31,16.0,2
33976,1,176,230.0,28,230.0,2
33977,1,84,233.0,28,233.0,2
33978,1,359,323.0,28,323.0,2
33979,1,132,398.0,29,398.0,0
33980,1,23,99.0,22,99.0,2
33981,1,132,572.89,28,572.89,1
33982,1,129,200.0,39,200.0,0
33983,1,131,279.0,42,279.0,0
33984,2,177,288.25,19,576.5,1
33985,1,105,211.15,31,211.15,0
33986,1,299,600.0,25,600.0,1
33987,1,23,169.0,38,169.0,0
33988,1,299,430.0,27,430.0,1
33989,1,115,235.0,32,235.0,0
33990,1,53,230.0,24,230.0,2
33991,1,267,100.0,27,100.0,2
33992,1,131,424.0,34,424.0,0
33993,1,268,1000.0,28,1000.0,1
33994,1,131,29.0,38,29.0,0
33995,1,298,50.0,38,50.0,0
33996,1,267,319.95,22,319.95,2
33997,1,127,62.0,23,62.0,2
33998,1,115,330.0,33,330.0,0
33999,1,138,200.0,25,200.0,2
34000,1,140,28.0,24,28.0,2
34001,1,127,600.0,26,600.0,1
34002,1,24,120.0,24,120.0,2
34003,1,238,399.0,29,399.0,0
34004,1,207,30.0,26,30.0,2
34005,1,146,310.0,33,310.0,0
34006,1,267,345.0,33,345.0,0
34007,1,125,110.0,27,110.0,2
34008,1,136,900.0,30,900.0,1
34009,1,206,200.0,36,200.0,0
34010,1,176,114.0,23,114.0,2
34011,1,137,178.0,23,178.0,2
34012,1,327,50.0,25,50.0,2
34013,1,124,1.0,32,1.0,0
34014,1,114,250.0,27,250.0,2
34015,1,109,346.34,27,346.34,2
34016,1,298,354.0,33,354.0,0
34017,1,359,100.0,38,100.0,0
34018,1,145,277.0,30,277.0,0
34019,1,115,250.0,33,250.0,0
34020,1,138,200.0,27,200.0,2
34021,1,358,20.0,24,20.0,2
34022,1,108,500.0,26,500.0,1
34023,1,176,359.0,32,359.0,0
34024,1,145,378.0,25,378.0,2
34025,1,328,235.0,37,235.0,0
34026,1,298,600.0,29,600.0,1
34027,1,327,90.0,23,90.0,2
34028,1,132,95.0,20,95.0,2
34029,1,23,150.0,24,150.0,2
34030,1,24,242.0,23,242.0,2
34031,1,132,700.0,24,700.0,1
34032,1,176,609.99,29,609.99,1
34033,1,54,922.0,38,922.0,1
34034,1,134,100.0,24,100.0,2
34035,1,129,377.0,32,377.0,0
34036,1,359,100.0,23,100.0,2
34037,1,53,151.44,21,151.44,2
34038,1,145,522.0,30,522.0,1
34039,1,146,50.0,21,50.0,2
34040,1,358,220.0,30,220.0,0
34041,1,110,60.0,39,60.0,0
34042,1,141,30.0,27,30.0,2
34043,1,237,50.0,25,50.0,2
34044,1,110,250.0,28,250.0,2
34045,1,328,297.0,27,297.0,2
34046,1,207,200.0,23,200.0,2
34047,1,128,200.0,35,200.0,0
34048,1,105,9.0,22,9.0,2
34049,1,135,170.0,36,170.0,0
34050,1,146,50.0,26,50.0,2
34051,1,129,220.0,40,220.0,0
34052,1,299,434.5,29,434.5,1
34053,1,358,50.0,22,50.0,2
34054,1,23,700.0,30,700.0,1
34055,1,109,100.0,41,100.0,0
34056,1,140,260.0,26,260.0,2
34057,1,54,100.0,31,100.0,0
34058,1,139,120.0,24,120.0,2
34059,1,127,200.0,27,200.0,2
34060,1,98,486.25,30,486.25,1
34061,1,24,50.0,22,50.0,2
34062,1,327,240.87,30,240.87,0
34063,1,110,349.0,31,349.0,0
34064,1,108,459.0,35,459.0,0
34065,1,23,35.0,32,35.0,0
34066,1,123,275.0,28,275.0,2
34067,1,238,50.0,29,50.0,2
34068,1,130,90.0,27,90.0,2
34069,1,125,270.0,31,270.0,0
34070,1,130,400.0,32,400.0,0
34071,1,238,520.0,23,520.0,1
34072,1,176,304.0,35,304.0,0
34073,1,177,200.0,28,200.0,2
34074,1,207,355.0,36,355.0,0
34075,1,132,114.0,26,114.0,2
34076,1,108,150.0,26,150.0,2
34077,1,267,29.0,31,29.0,2
34078,1,101,40.0,22,40.0,2
34079,1,298,889.0,30,889.0,1
34080,1,124,450.0,33,450.0,0
34081,1,109,125.0,36,125.0,0
34082,1,145,111.0,28,111.0,2
34083,1,177,401.0,33,401.0,0
34084,1,129,400.0,23,400.0,2
34085,1,268,151.0,23,151.0,2
34086,1,24,150.0,33,150.0,0
34087,1,327,135.0,28,135.0,2
34088,1,101,354.0,24,354.0,2
34089,1,237,1000.0,28,1000.0,1
34090,1,237,300.0,32,300.0,0
34091,1,177,522.0,28,522.0,1
34092,1,176,20.0,29,20.0,2
34093,1,146,568.0,22,568.0,1
34094,1,136,95.0,25,95.0,2
34095,1,237,914.0,28,914.0,1
34096,1,328,200.0,28,200.0,2
34097,1,84,485.0,23,485.0,1
34098,1,110,120.0,34,120.0,0
34099,1,177,8.0,21,8.0,2
34100,1,136,49.0,29,49.0,2
34101,1,110,13.0,29,13.0,2
34102,1,298,477.0,26,477.0,1
34103,1,134,500.0,34,500.0,0
34104,1,138,199.0,23,199.0,2
34105,1,134,332.0,37,332.0,0
34106,1,85,147.0,23,147.0,2
34107,1,206,60.0,22,60.0,2
34108,1,134,24.0,24,24.0,2
34109,1,101,75.0,40,75.0,0
34110,1,109,49.0,30,49.0,2
34111,1,206,50.0,25,50.0,2
34112,1,137,150.0,36,150.0,0
34113,1,85,966.0,36,966.0,1
34114,1,84,999.0,37,999.0,1
34115,1,140,110.0,27,110.0,2
34116,1,109,110.0,28,110.0,2
34117,1,54,717.6,29,717.6,1
34118,1,298,222.0,28,222.0,2
34119,1,140,981.0,35,981.0,1
34120,1,125,222.0,31,222.0,0
34121,1,101,250.0,23,250.0,2
34122,1,206,763.0,38,763.0,1
34123,1,124,300.0,38,300.0,0
34124,1,146,675.0,37,675.0,1
34125,1,177,200.0,35,200.0,0
34126,1,177,351.0,25,351.0,2
34127,1,129,98.0,22,98.0,2
34128,1,359,10.0,22,10.0,2
34129,1,109,627.0,29,627.0,1
34130,1,108,50.0,27,50.0,2
34131,1,123,200.0,24,200.0,2
34132,1,177,193.0,24,193.0,2
34133,1,123,550.0,26,550.0,1
34134,1,358,1000.0,36,1000.0,1
34135,1,133,310.0,29,310.0,2
34136,1,125,110.0,23,110.0,2
34137,1,358,249.0,26,249.0,2
34138,1,268,76.0,25,76.0,2
34139,1,24,207.0,28,207.0,2
34140,1,132,400.0,36,400.0,0
34141,1,359,203.45,29,203.45,2
34142,1,110,260.0,30,260.0,0
34143,1,136,100.0,24,100.0,2
34144,1,123,50.0,34,50.0,0
34145,1,126,80.0,23,80.0,2
34146,1,24,800.0,32,800.0,1
34147,1,146,276.0,28,276.0,2
34148,1,134,250.0,29,250.0,2
34149,1,141,400.0,21,400.0,2
34150,1,128,243.0,29,243.0,2
34151,1,127,549.79,25,549.79,1
34152,1,268,651.0,24,651.0,1
34153,1,299,296.0,28,296.0,2
34154,1,135,1000.0,26,1000.0,1
34155,1,139,45.0,25,45.0,2
34156,1,105,369.0,26,369.0,2
34157,1,207,200.0,27,200.0,2
34158,1,24,450.0,33,450.0,0
34159,1,238,150.0,23,150.0,2
34160,1,328,437.08,29,437.08,1
34161,1,126,324.0,36,324.0,0
34162,1,141,50.0,29,50.0,2
34163,1,85,83.55,26,83.55,2
34164,1,327,221.89,28,221.89,2
34165,1,207,29.0,22,29.0,2
34166,1,137,769.0,30,769.0,1
34167,1,114,265.0,26,265.0,2
34168,1,84,30.0,26,30.0,2
34169,1,138,600.0,27,600.0,1
34170,1,176,1000.0,28,1000.0,1
34171,1,237,46.0,20,46.0,2
34172,1,54,360.0,25,360.0,2
34173,1,133,10.0,20,10.0,2
34174,1,24,300.0,29,300.0,2
34175,1,84,80.0,31,80.0,2
34176,1,109,159.0,24,159.0,2
34177,1,109,100.0,25,100.0,2
34178,1,23,500.0,23,500.0,1
34179,1,176,400.0,28,400.0,2
34180,1,105,21.0,25,21.0,2
34181,1,140,938.0,29,938.0,1
34182,1,134,110.0,35,110.0,0
34183,1,237,600.0,36,600.0,1
34184,1,132,700.0,38,700.0,1
34185,1,207,200.0,32,200.0,0
34186,1,359,88.0,32,88.0,0
34187,1,54,500.0,24,500.0,1
34188,1,132,900.0,39,900.0,1
34189,1,133,250.0,31,250.0,0
34190,1,110,37.0,21,37.0,2
34191,1,140,1000.0,26,1000.0,1
34192,1,146,51.0,22,51.0,2
34193,1,114,672.0,27,672.0,1
34194,1,328,342.0,28,342.0,2
34195,1,267,100.0,31,100.0,0
34196,1,298,128.0,27,128.0,2
34197,1,23,199.0,41,199.0,0
34198,1,138,165.0,25,165.0,2
34199,1,136,38.0,27,38.0,2
34200,1,133,25.0,26,25.0,2
34201,1,130,114.0,27,114.0,2
34202,1,141,441.0,38,441.0,0
34203,1,136,193.0,32,193.0,0
34204,1,72,338.0,22,338.0,2
34205,1,141,354.0,33,354.0,0
34206,1,328,69.0,26,69.0,2
34207,1,141,154.0,29,154.0,2
34208,1,132,444.0,37,444.0,0
34209,1,359,400.0,24,400.0,2
34210,1,237,99.0,26,99.0,2
34211,1,139,50.0,42,50.0,0
34212,1,327,166.0,30,166.0,2
34213,1,109,401.0,31,401.0,0
34214,1,101,228.86,24,228.86,2
34215,1,298,222.0,40,222.0,0
34216,1,327,41.0,23,41.0,2
34217,1,85,60.0,22,60.0,2
34218,1,238,314.0,32,314.0,0
34219,1,267,500.0,39,500.0,0
34220,1,115,150.0,30,150.0,2
34221,1,110,1000.0,28,1000.0,1
34222,1,359,50.0,25,50.0,2
34223,1,105,258.0,26,258.0,2
34224,1,327,27.0,30,27.0,2
34225,1,134,128.0,25,128.0,2
34226,1,85,30.0,26,30.0,2
34227,1,115,204.0,36,204.0,0
34228,1,137,300.0,27,300.0,2
34229,1,85,276.35,40,276.35,0
34230,1,53,804.0,25,804.0,1
34231,1,84,420.26,30,420.26,0
34232,1,206,100.0,31,100.0,0
34233,1,85,10.0,35,10.0,0
34234,1,126,199.0,25,199.0,2
34235,1,206,149.0,26,149.0,2
34236,1,123,140.0,25,140.0,2
34237,1,176,92.0,21,92.0,2
34238,1,146,999.0,22,999.0,1
34239,1,133,957.0,27,957.0,1
34240,1,358,853.0,31,853.0,1
34241,1,108,250.0,33,250.0,0
34242,1,138,100.0,42,100.0,0
34243,1,85,359.0,29,359.0,2
34244,1,108,66.0,25,66.0,2
34245,1,115,276.0,30,276.0,0
34246,1,141,450.0,36,450.0,0
34247,1,133,50.0,25,50.0,2
34248,1,84,50.0,24,50.0,2
34249,1,237,200.0,26,200.0,2
34250,1,84,300.0,30,300.0,0
34251,1,139,250.0,28,250.0,2
34252,1,139,142.59,25,142.59,2
34253,1,141,500.0,32,500.0,1
34254,1,127,259.0,38,259.0,0
34255,1,136,380.0,33,380.0,0
34256,1,135,999.0,27,999.0,1
34257,1,96,44.0,27,44.0,2
34258,1,105,370.0,26,370.0,2
34259,1,141,559.0,39,559.0,0
34260,1,108,353.0,25,353.0,2
34261,1,207,50.0,28,50.0,2
34262,1,299,627.0,30,627.0,1
34263,1,139,469.0,25,469.0,1
34264,1,23,220.0,28,220.0,2
34265,2,53,100.0,29,200.0,2
34266,1,135,50.0,30,50.0,2
34267,1,141,20.0,25,20.0,2
34268,1,136,944.0,30,944.0,1
34269,1,96,103.0,24,103.0,2
34270,1,238,200.0,26,200.0,2
34271,1,358,58.0,25,58.0,2
34272,1,141,750.0,32,750.0,1
34273,1,206,423.0,34,423.0,0
34274,1,96,220.0,28,220.0,2
34275,1,24,312.0,24,312.0,2
34276,1,109,500.0,29,500.0,1
34277,1,140,961.0,21,961.0,1
34278,1,125,540.0,23,540.0,1
34279,1,140,100.0,35,100.0,0
34280,1,115,85.0,23,85.0,2
34281,1,268,30.0,27,30.0,2
34282,1,145,196.0,25,196.0,2
34283,1,131,119.0,23,119.0,2
34284,1,138,51.0,36,51.0,0
34285,1,146,645.0,26,645.0,1
34286,1,127,270.0,41,270.0,0
34287,1,123,241.0,27,241.0,2
34288,1,139,300.0,27,300.0,2
34289,1,109,400.0,22,400.0,2
34290,1,237,100.0,29,100.0,2
34291,1,206,105.0,25,105.0,2
34292,1,139,50.0,31,50.0,2
34293,1,53,200.0,30,200.0,2
34294,1,139,50.0,27,50.0,2
34295,1,84,352.0,24,352.0,2
34296,1,85,550.0,36,550.0,1
34297,1,327,900.0,34,900.0,1
34298,1,110,40.0,27,40.0,2
34299,1,358,300.0,26,300.0,2
34300,1,177,700.0,34,700.0,1
34301,1,54,500.0,23,500.0,1
34302,1,268,295.0,27,295.0,2
34303,1,140,882.5,32,882.5,1
34304,1,108,223.0,28,223.0,2
34305,1,238,124.0,20,124.0,2
34306,1,206,662.0,35,662.0,1
34307,1,298,199.0,30,199.0,0
34308,1,126,990.0,28,990.0,1
34309,1,100,50.0,26,50.0,2
34310,1,299,156.0,27,156.0,2
34311,1,141,200.0,25,200.0,2
